ID,Property Name,City,Region,Type,Mobile (WhatsApp),Email,Website
IT018137,"GUEST HOUSE O AFFITTACAMERE ROMA TOUR",Roma,Lazio,Altro,+393805950698,bedandbreakfastromatour@gmail.com,
IT018138,"SWEET HOME PIGNETO Guest House o Affittacamere",Roma,Lazio,Altro,+393479493226,info@sweethomepigneto.it,https://www.sweethomepigneto.it/
IT018141,"HOTEL SEILER",Roma,Lazio,Hotel,+393483711568,diego.allocca@libero.it,
IT018144,"Domo Guest House o Affittacamere",Roma,Lazio,Altro,+393423931775,info@domoguesthouse.it,www.domoguesthouse.it
IT018145,"MELTING POT ROME",Roma,Lazio,Hotel,+393398139195,daniele.fraioli@gmail.com,
IT018147,"Parco delle Valli",Roma,Lazio,Altro,+393475560944,info@bbparcodellevalli-roma.it,www.bbparcodellevalli-roma.it
IT018155,"Hotel Benedetto",Roma,Lazio,Hotel,+393478687115,dipietropietro@gmail.com,
IT018156,"ALBERGO LA REGGIA DEI PRINCIPI",Roma,Lazio,Hotel,+393451319824,info@residenzadeiprincipi.com,www.residenzadeiprincipi.com
IT018162,"Guest House o Affittacamere ROMA IMPERIAL SUITES",Roma,Lazio,Altro,+393462246439,geva-srls@pec.it,
IT018165,"LA SALIERA",Roma,Lazio,Altro,+393462675894,giro_srl@libero.it,
IT018171,"Guest House o Affittacamere Rhome",Roma,Lazio,Altro,+393479050774,rhome.gioberti@gmail.com,www.rhomegh.com
IT018172,"COLONNA SUITE DEI PRINCIPI",Roma,Lazio,Altro,+393409466106,ruggero.rinaldin@gmail.com,
IT018174,"Best Suites Navona",Roma,Lazio,Altro,+393409069550,teatropaceunosrl@gmail.com,
IT018178,"CENTRO PELLEGRINI SANTA TERESA COUDERC",Roma,Lazio,Altro,+393408526931,reception@centropellegrini.it,
IT018184,"SWEET HOME PIGNETO GUEST HOUSE",Roma,Lazio,Altro,+393479493226,info@sweethomepigneto.it,www.sweethomepigneto.it (in costruzione)
IT018190,"GUEST HOUSE O AFFITTACAMERE CITY BREAK NOMENTANA",Roma,Lazio,Altro,+393420145360,info@welcomecitybreak.com,www.welcomecitybreak.com
IT018191,"MAS BOUTIQUE HOTEL ROME",Roma,Lazio,Hotel,+393286038194,citylifesrl@pec.it,
IT018193,"GUEST HOUSE O AFFITTACAMERE CHROMA OCTHO",Roma,Lazio,Altro,+393488895366,chromaoctho@chromaitaly.com,www.chromaitaly.com
IT018199,"ST. PETER MANOR GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393478718185,gabriele.russo@virgilio.it,www.stpetermanor.com
IT018200,"CHARME SPAGNA BOUTIQUE HOTEL",Roma,Lazio,Hotel,+393355370423,cdfhotellerie@legalmail.it,
IT018201,"Guest House o Affittacamere ROMA VATICAN",Roma,Lazio,Altro,+393389551699,romavatican1@gmail.com,
IT018202,"Bed & Breakfast Querini",Roma,Lazio,B&B,+393313997342,costanzaquerini@gmail.com,www.guesthousequerini.com
IT018203,"QUATTRO PINI",Roma,Lazio,Hotel,+393314411043,hotel4piniroma@gmail.com,http://www.hotel4pini.it/
IT018204,"Casa per Ferie Suore Carmelitane Teresiane",Roma,Lazio,Altro,+393314566898,sct.casaperferie@gmail.com,www.carmelitaneteresiane.it
IT018205,"DANY GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+3934099047954,gemmapalombi@gmail.com,
IT018206,"HOTEL EKOTEL",Roma,Lazio,Hotel,+393515706092,info@ekotel.it,https://www.ekotel.it/
IT018207,"GUEST HOUSE O AFFITTACAMERE FASTIME",Roma,Lazio,Altro,+393939876196,mthfastime@gmail.com,http://www.mytinyhome.it
IT018208,"guest house o affittacamere livia valeria palace",Roma,Lazio,Altro,+393314615130,info@liviavaleriapalace.com,www.liviavaleriapalace.com
IT018209,"Gardoce's Guest House o Affittacamere",Roma,Lazio,Altro,+393517343866,gardoces.bnb@gmail.com,
IT018210,"GUEST HOUSE O AFFITTACAMERE MY TINY HOME FESTINA LENTE",Roma,Lazio,Altro,+393517792021,mth.festinalente@gmail.com,www.mytinyhome.it
IT018211,"FRATTINA GRAND SUITE GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393518041415,info@frattinagrandsuite.it,
IT018212,"TUCCI'S  ROMA GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393663375640,info@tuccishouse.it,www.tuccishouse.it
IT018213,"ROME CENTRAL ROOMS",Roma,Lazio,Altro,+393319431199,romanticdreams.roma2@gmail.com,https://www.romecentralrooms.com/
IT018214,"AI SENATORI",Roma,Lazio,Altro,+393701375445,info@cardinalinnroma.it,www.cardinalinnroma.it
IT018215,"solaris guest house o affittacamere",Roma,Lazio,Altro,+393737561822,solarisrome@gmail.com,https://solarisrome.wixsite.com/solarisguesthouse
IT018216,"HOTEL IDEA",Roma,Lazio,Hotel,+393935555558,dongpartners@gmail.com,
IT018218,"SUITE IN ROME GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393319525787,suiteinnrome@hotmail.com,
IT018219,"Guest House o Affittacamere My Sweet Rome",Roma,Lazio,Altro,+393929351358,mysweetrome2016@gmail.com,www.mysweetrome.net
IT018220,"STAR HOME PANTHEON GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393928239080,domusrome2021@gmail.com,http://booking
IT018221,"HOTEL ENRICA",Roma,Lazio,Hotel,+393331083391,hotel.enrica@tiscali.it,
IT018222,"THE RIGHT PLACE GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+39393515309411,info@therightplaceguesthouse.com,www.therightplaceguesthouse.com
IT018223,"Dolce Luxury Rooms Guest House o Affittacamere",Roma,Lazio,Altro,+39393755577977,info@dolcerome.com,www.dolcerome.com
IT018228,"Guest House o affittacamere El Dorado Prati",Roma,Lazio,Altro,+393290707988,prati@bbeldoradoroma.com,www.bbeldoradoroma.com
IT018229,"Vivai Montecaminetto",Roma,Lazio,Agriturismo,+393281834938,info@agriturismoroma.it,www.agriturismoroma.it
IT018230,"126 GRACCHI SUITES GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393292629815,gracchi126suites@gmail.com,
IT018231,"COSTANCY ROOMS",Roma,Lazio,Altro,+393510126463,sealsreerajib@legalmail.it,http://booking
IT018232,"BELVEDERE ROOMS Guest House o Affittacamere",Roma,Lazio,Altro,+393294774815,info@belvedererooms.it,www.belvedererooms.it
IT018234,"1971 Guest House o Affittacamere",Roma,Lazio,Altro,+393297004444,jewelit2008@hotmail.com,https://1971.it/
IT018237,"GLAM SM MAGGIORE GUESTHOUSE",Roma,Lazio,Altro,+39393938270954,glamsmmaggiore@gmail.com,
IT018238,"STRUTTURA GALLERY ROMA GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393351207785,michelemercurio@hotmail.com,www.galleryroma.it
IT018240,"affittacamere il corso ac",Roma,Lazio,Altro,+393926977320,ilcorsoac@gmail.com,
IT018241,"GUEST HOUSE O AFFITTACAMERE - PRIMOPIANO SRLS",Roma,Lazio,Altro,+393926348828,primopiano2017@gmail.com,www.rcrelais.com
IT018243,"debora's home",Roma,Lazio,Altro,+393917251733,info@ferrarihome.it,www.ferrarihome.it
IT018244,"virginia rooms guest house o affittacamere",Roma,Lazio,Altro,+393914673618,info@hotelvirginia.com,https://www.hotelvirginiaroma.com
IT018245,"GUEST HOUSE O AFFITTACAMERE LE TERRAZZE DEL DUCA",Roma,Lazio,Altro,+393335270851,damafe2017@gmail.com,
IT018246,"Casa Per Ferie Cristo Re",Roma,Lazio,Altro,+393898499185,info@casaperferiecristore.org,https://www.casaperferiecristore.org
IT018247,"Guest House o Affittacamere ROYAL ROOMS MARGHERITA_",Roma,Lazio,Altro,+393336781276,flammiathomas2@gmail.com,
IT018248,"san peter rome bed & breakfast",Roma,Lazio,B&B,+393896352473,info@sanpeterome.com,www.sanpeterome.com
IT018249,"ALBADOMUS",Roma,Lazio,Altro,+393895076120,albadomusromeinn@gmail.com,www.albadomusroma.com
IT018250,"Best Suites",Roma,Lazio,Altro,+393337699469,teatropaceunosrl@gmail.com,
IT018251,"Nannarè Guest House o Affittacamere",Roma,Lazio,Altro,+393337821688,nannare2019@gmail.com,
IT018252,"Rome Sleep Home Bed & Breakfast",Roma,Lazio,B&B,+393805008451,info@romesleephome.it,www.romesleephome.it
IT018254,"OSCAR ROOMS GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393888739071,mahabubitaly@gmail.com,
IT018255,"RESIDENZA GENS GIULIA",Roma,Lazio,Altro,+393887760476,info@residenzagensjulia.com,http://www.residenzagensjulia.com/
IT018256,"RESIDENZA DELLE ARTI",Roma,Lazio,Altro,+393887760476,info@residenzadellearti.com,http://www.residenzadellearti.com/
IT018257,"Relais donna Francesca",Roma,Lazio,Altro,+393338675669,info@relaisdonnalucrezia.com,www.relaisdonnalucrezia.com
IT018258,"GUEST HOUSE O AFFITTACAMERE DOMUS POPOLO",Roma,Lazio,Altro,+393341136081,info@domuspopolo.com,www.domuspopolo.com
IT018259,"THE VENUE SISTINA Guest house o Affittacamere",Roma,Lazio,Altro,+393921760719,e.lulli@nexoitaly.it,www.thevenuesistina.com
IT018260,"guest house o affittacamere Roma Royal residence 2 guest house",Roma,Lazio,Altro,+393921936686,romaroyalresidence@gmail.com,
IT018262,"St. Peter Area Luxury Suites Guest House o affittacamere",Roma,Lazio,Altro,+393346048658,idarudy3@libero.it,http://stpeterluxurysuite.it
IT018264,"Guest House o Affittacamere Domusalberico",Roma,Lazio,Altro,+393756138329,info@domusalberico.net,http://domusalberico.net
IT018265,"Guest House o Affittacamere TANKARA SUITE",Roma,Lazio,Altro,+393923852403,tankarasuite@gmail.com,
IT018266,"MY SPANISHSTEPS - GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393775256225,info@myspanishsteps.com,www.myspanishsteps.com
IT018267,"MARIA IN VATICANO GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393346916118,mapibnb@gmail.com,https://bbmariainvaticano.business.site/
IT018268,"Guest House o Affittacamere San Pietro Rooms 126",Roma,Lazio,Altro,+393792057929,sanpietro.rooms@icloud.com,https://sanpietrorooms126.com/
IT018269,"HOTEL MARYELEN",Roma,Lazio,Hotel,+393802969066,info@maryelen.com,www.hotelmaryelen.com
IT018270,"GUEST HOUSE O AFFITTACAMERE ROME BOUTIQUE",Roma,Lazio,Altro,+393922065344,info@romaboutiquehotel.it,www.romaboutiquehotel.com
IT018271,"HOTEL MARYELEN 2",Roma,Lazio,Hotel,+393802969066,info@maryelen.com,www.hotelmaryelen.com
IT018272,"demetra guest house o affittacamere",Roma,Lazio,Altro,+393332222385,info@demetraguesthouse.com,www.demetraguesthouse.com
IT018273,"guest house o affittacamere DAB",Roma,Lazio,Altro,+393803027207,dabvacanzeromane@gmail.it,www.dabroma.it
IT018274,"AFFITTACAMERE O GUEST HOUSE MERAVIGLIE A ROMA",Roma,Lazio,Altro,+393345743063,info@trasteverino.it,www.trasteverino.it
IT018275,"DoppioSei Guest House o Affittacamere",Roma,Lazio,Altro,+393803665784,info@doppiosei.it,www.doppiosei.it
IT018276,"GUEST HOUSE O AFFITTACAMERE H501 SRLS",Roma,Lazio,Altro,+393342990548,info@h501rome.com,https:www,h501luxuryrooms.com
IT018277,"AL IRAM NAPOLEONE III GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393342672828,dipoitaly@yahoo.com,
IT018278,"GUEST HOUSE O AFFITTACAMERE RESIDENZA CAVALLINI",Roma,Lazio,Altro,+393351803750,reservationscavallini@gmail.com,www.residenzacavallini.com
IT018283,"GUEST HOUSE O AFFITTACAMERE DOPODOMANI SUITE",Roma,Lazio,Altro,+393386693637,info@dopodomanisuite.com,www.dopodomanisuiteroma.it
IT018284,"GUEST HOUSE O AFFITTACAMERE SORA LUXURY INN",Roma,Lazio,Altro,+393386675328,fmguesthousesrl@gmail.com,
IT018287,"ROOMS NAPODANO & C. SRL Guest House o Affittacamere",Roma,Lazio,Altro,+393490769911,info@napodanoappartaments.it,http://napodanoappartaments.it
IT018289,"Guest House o Affittacamere Roman Residence Inn",Roma,Lazio,Altro,+393386439033,romanresidenceinn@gmail.com,http://booking.com
IT018290,"GUEST HOUSE o AFFITTACAMERE ALMA ROOMS APPIA",Roma,Lazio,Altro,+393384984429,di.marsrls@pec.it,
IT018292,"VIVIN SUITES",Roma,Lazio,Altro,+393389487745,amministrazione@excellencesuite.com,
IT018293,"RESIDENCE HOTEL PARIOLI",Roma,Lazio,Residence,+393488039901,info@residencehotelparioli,www.residencehotelparioli.com
IT018295,"NIKIS TRASTEVERE GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393505513688,info@nikiscollectiontrastevere.com,www.nikiscollectiontrastevere.com
IT018297,"Guest House o Affittacamere Opera Italian Suite",Roma,Lazio,Altro,+393318979036,astrofabio@yahoo.it,
IT018298,"Perla Bianca Capitale GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393394546565,info@perlabianca.it,www.perlabiancacapitale.it
IT018299,"FAIR SUITE ROME TERMINI GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393920283595,antogalati70@gmail.com,https://fairsuite.it
IT018300,"Vatican Eco-Suite Guest House o Affittacamere",Roma,Lazio,Altro,+393478978794,annamaria.vaccaro123@gmail.com,
IT018302,"Guest House o Affittacamere Zaffiro 2003",Roma,Lazio,Altro,+393483832112,info@hotelstranamore.com,www.hotelstranamore.com
IT018303,"Guest House o Affittacamere Murena Apartment&rooms",Roma,Lazio,Altro,+393485623090,murenaroma@gmail.com,
IT018304,"HOTEL CENTRAL LODGE",Roma,Lazio,Hotel,+393485623336,info@hotelcentrallodge.com,https://www.centrallodgehotel.com/
IT018305,"GUEST HOUSE O AFFITTACAMERE MARTINA HOUSE",Roma,Lazio,Altro,+393391431939,info@martinaguesthouse.com,www.martinaguesthouse.com
IT018307,"Guest House o affittacamere Little Queen Rooms",Roma,Lazio,Altro,+393391122460,vittorio.sciunnacche@gmail.com,www.littlequeen.it
IT018309,"CASTELLANI A SAN PIETRO Guest House o Affittacamere",Roma,Lazio,Altro,+393880712838,infocastellaniasanpietro@gmail.com,www.castellaniasanpietro.it
IT018310,"GUEST HOUSE O AFFITTACAMERE SUNSET",Roma,Lazio,Altro,+393486684793,info@ostiaholidaysrl.com,www.ostiaholidaysrl.com
IT018312,"Guest House o Affittacamere  All you Need is Rome",Roma,Lazio,Altro,+393388135081,allyouneedisromeguesthouse@gmail.com,www.allyouneedisrome.com
IT018317,"Guest House o Affittacamere The Colours of Rome by Maxel",Roma,Lazio,Altro,+393284076755,thecoloursofrome@gmail.it,www.thecoloursofrome.com
IT018318,"BEST PANTHEON",Roma,Lazio,Altro,+393358714840,info@bestbb.it,www.bestbb.it
IT018319,"LANZIES Guest House o Affittacamere",Roma,Lazio,Altro,+393492334977,info@lanzies.com,www.lanzies.com
IT018320,"MAGIC ONE 'Guest House o Affittacamere'",Roma,Lazio,Altro,+393358303570,fede.magicdouble@gmail.com,
IT018321,"GUEST HOUSE o AFFITTACAMERE Residenza B",Roma,Lazio,Altro,+393358279811,contact@residenzabarluzzi.com,www.residenzabarluzzi.com
IT018322,"AURELIAN SUITES / Guest House o Affittacamere",Roma,Lazio,Altro,+393284476744,tesorolosrls@gmail.com,
IT018323,"TESTACCIO RIVERSIDE  Guest House o Affittacamere",Roma,Lazio,Altro,+393284476744,tesorolosrls@gmail.com,
IT018324,"GUEST HOUSE O AFFITTACAMERE VILLA CATONA",Roma,Lazio,Altro,+393285458380,info@villacatona.it,http://ww.villacatona.it
IT018325,"Pratinn Vatican",Roma,Lazio,Altro,+393497541010,pratinnvatican@livingrome.it,www.pratinnvatican.it
IT018326,"vittoria srl",Roma,Lazio,Altro,+393357208530,info@piazzacavoursuite,www.piazzacavour.com
IT018327,"PETALI GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393356499426,remopoma67@gmail.com,www.ipetali.com
IT018328,"GUEST HOUSE O AFFITTACAMERE GOLFO DI OROSEI ROOMS",Roma,Lazio,Altro,+393285962855,golfodioroseirooms@gmail.com,www.golfodioroseirooms.com
IT018329,"GUEST HOUSE O AFFITTACAMERE SUITE ARTIS BARBERINI - 15/A",Roma,Lazio,Altro,+393355646788,francescagalli66@gmail.com,www.suiteartisbarberini.com
IT018331,"circus maximus Bed & Breakfast",Roma,Lazio,B&B,+393288965367,info@bbcircusmaximus.it,www.bbcircusmaximus.it
IT018334,"AVENTINO guest house - affittacamere",Roma,Lazio,Altro,+393355237950,guidorossi73@gmail.com,www.aventinoguesthouse.com
IT018339,"DOMUS COLOSSEO HOTEL",Roma,Lazio,Hotel,+393273827771,alexxandraferrara@gmail.com,
IT018341,"HOTEL ASCOT",Roma,Lazio,Hotel,+393283075566,info@hotelascotroma.com,
IT018345,"HOTEL DE CLEMENTI",Roma,Lazio,Hotel,+393491254438,info@hoteldeclementi.com,www.hoteldeclementi.com
IT018346,"Guest House o Affittacamere TAKE IT EASY ROMA",Roma,Lazio,Altro,+393456061600,calvaresi.walter@gmail.com,http://www.takeiteasyroma.com/
IT018367,"Boutique Stop and Sea Guest House o Affittacamere",Roma,Lazio,Altro,+393208558879,alessandro.buda80@gmail.com,www.boutiquehotelostia.it
IT018373,"Gialel",Roma,Lazio,Altro,+393208139955,gialelroma@gmail.com,
IT018385,"GUEST HOUSE O AFFITTACAMERE COMFORT ROOMS",Roma,Lazio,Altro,+393207545596,info@comportrooms.it,
IT018389,"GUEST HOUSE O AFFITTACAMERE VENTURI  COMFORT",Roma,Lazio,Altro,+393207545596,info@comfortrooms.it,
IT018390,"GUEST HOUSE O AFFITTACAMERE GREGORY PLACE",Roma,Lazio,Altro,+393207163659,siacristiano75@gmail.com,www.gregoryplace.it
IT018423,"Corso Suite 107 Guest House o Affittacamere",Roma,Lazio,Altro,+393209475975,info@corsosuite107.com,www.corsosuite107.com
IT018485,"DOMUS BEST GUEST HOUSE o Affittacamere",Roma,Lazio,Altro,+39335363831,info@domushotel.it,www.domushotel.it
IT018610,"247 LUXURY GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+39339846717,info@247luxury.it,www.247luxury.it
IT018732,"GUEST HOUSE O AFFITTACAMERE OSTIA ANTICA SUITE BB",Roma,Lazio,Altro,+393280629210,contatti@ostiaanticabb.it,www.ostiaanticabb.it
IT018753,"GUEST HOUSE O AFFITTACAMERE TERMINI STAR",Roma,Lazio,Altro,+393280687622,arifkhan@live.it,www.rometerminalhouse.it
IT018757,"GUEST HOUSE O AFFITTACAMERE DREAM HOUSE",Roma,Lazio,Altro,+393280687622,arifkhan@live.it,www.romterminalhouse.com
IT018762,"AURORA BOREALE",Roma,Lazio,Altro,+393270158176,auroraboreale.21a@gmail.com,www.bebtiburtina.roma.it
IT018782,"Avventure Romane B&B",Roma,Lazio,B&B,+393271669711,avventureromane@live.it,http://avventureromane.altervista.org/
IT018789,"MELTIN' ROME",Roma,Lazio,Altro,+393271548796,jinggiallo@yahoo.it,
IT018795,"Casa particular 25Rooms",Roma,Lazio,Altro,+393248484695,25rooms@gmail.com,www.25rooms.it
IT018964,"Guest House o Affittacamere NUMA ROMA",Roma,Lazio,Altro,+393499047745,info@numacollection.it,www.numacollection.it
IT018965,"navona vita suites",Roma,Lazio,Altro,+393519601826,info@navonavitasuites.com,www.navonavitasuites.com
IT018966,"navonagrandsuite",Roma,Lazio,Altro,+393939754151,info@navonagrandsuite.com,www.navonagrandsuite.com
IT018969,"Mariglù Bed & Breakfast",Roma,Lazio,B&B,+393894321038,info@mariglu.com,www.mariglu.com
IT018977,"GUEST HOUSE O AFFITTACAMERE RHEA SILVIA LUXURY ROOMS NAVONA",Roma,Lazio,Altro,+393933192687,info@rheasilvia.it,www.rheasilvia.it
IT018981,"Relais Mazzini",Roma,Lazio,Altro,+393388298204,info@relaismazzini.it,www.relaismazzini.it
IT018986,"PRINCIPE",Roma,Lazio,Altro,+393738663514,info@principebb.com,http://www.principebb.com/
IT018990,"Geust House o Affittacamere le suite del barone",Roma,Lazio,Altro,+393459456718,info@lesuitedelbarone.com,www.lesuitdelbarone.com
IT019011,"RESIDENZA SISTINA",Roma,Lazio,Altro,+393807153000,info@iviaggidellemeraviglie.com,http://residenzasistina.com
IT019019,"Dipendenza Degas - Hotel Stendhal",Roma,Lazio,Altro,+393906422921,info@hotelstendhalrome.com,www.hotelstendhalrome.com
IT019028,"LE GRIFFE VATICAN LUXURY SUITES GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393803624387,legriffeluxurysuites@gmail.com,www.legriffevaticanluxurysuites.com
IT019032,"DOREMI Guest House o Affittacamere/Guest House",Roma,Lazio,Altro,+393280314632,luirigon@hotmail.it,www.doremiroma.it
IT019035,"My Trevi charming & Luxury Rooms",Roma,Lazio,Altro,+393383232112,jalgestioni@gmail.com,
IT019038,"Guest House o Affittacamere Trastevere BeD rooms",Roma,Lazio,Altro,+393519259306,info@trasteverebedrooms.it,www.trasteverebedrooms.it
IT019044,"ZEN Guest House o Affittacamere Livin' San Lorenzo",Roma,Lazio,Altro,+393921572668,info@zenrealestatesrl.it,https://zenrealestatesrl.it/en/home/
IT019046,"IL ROSARIO CASA PER FERIE",Roma,Lazio,Altro,+3939066792346,irodopre@tin.it,www.casailrosarioroma.it
IT019047,"69 SUITE BOUTIQUE HOTEL",Roma,Lazio,Hotel,+393332461025,iolematilde@gmail.com,
IT019048,"QUIRITI VATICAN RELAIS 'Guest House o Affittacamere'",Roma,Lazio,Altro,+393937992558,info@vaticanrelais.it,www.vaticanrelais.it
IT019053,"Hotel Mascagni Dipendenza Planetarium",Roma,Lazio,Altro,+39390648904040,info@hotelmascagni.com,www.hotelmascagni.com
IT019065,"HOTEL MASCAGNI - DIPENDENZA",Roma,Lazio,Altro,+39390648904040,info@hotelmascagni.com,www.hotelmascagni.com
IT019068,"RELAIS INCANTESIMO VATICANO . COM",Roma,Lazio,Altro,+393458024393,incantesimovaticano@gmail.com,www.incantesimovaticano.it/
IT019070,"HOTEL PRINCIPE",Roma,Lazio,Hotel,+393334677400,hrsrl78@gmail.com,www.hotel principe claud .it
IT019076,"Er Centurione B&B",Roma,Lazio,Altro,+393336722336,ercenturionebeb@gmail.com,http://www.ercenturionebeb.it/
IT019078,"HOTEL THE MAJOR",Roma,Lazio,Hotel,+393202309751,emanueltesciuba@hotmail.i,
IT019085,"RESIDENZA PIRANESI HOTEL.",Roma,Lazio,Hotel,+393355758265,fedroom@legalmail.it,
IT019094,"HEY SUITE GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393274847809,info@heysuite.it,https://heysuite.it
IT019096,"Habito Suites Guest House o Affittacamere di F.N. srl",Roma,Lazio,Altro,+393756818329,info@habitosuites.com,www.habitosuites.com
IT019097,"Guest House o Affittacamere ECCLESIA DOMUS VATICAN INN",Roma,Lazio,Altro,+393312958823,info@ecclesiadomus.it,www.ecclesiadomus.it
IT019100,"GUEST HAUSE O AFFITTACAMERE DOMUS FLAVIA",Roma,Lazio,Altro,+393755751483,info@domusflavia.it,www.domusflavia.it
IT019106,"HOTEL HOMS",Roma,Lazio,Hotel,+393272216558,info@hotelhoms.it,
IT019122,"GUEST HOUSE O AFFITTACAMERE ANGELICA HOME",Roma,Lazio,Altro,+393334343783,info@angelicahomebb.com,https://www.angelicahomebb.com/
IT019125,"Hotel Stendhal - Dipendenza Renoir",Roma,Lazio,Altro,+393906422921,info@@hotelstendhal.com,www.hotelstendhal.com
IT019127,"GUEST HOUSE O AFFITTACAMERE AFFITTACAMERE SAN PETER ANGELES TWO",Roma,Lazio,Altro,+393663567150,info@bettyholiday.com,http://sito web
IT019157,"CENTRAL ROME HOTEL 6",Roma,Lazio,Hotel,+393923520981,malinghisrls.hotel@gmail.com,
IT019163,"Eternal Residency Guest House o Affittacamere",Roma,Lazio,Altro,+393334305274,mijisiam12@gmail.com,http://airb&b; booking.com
